date,open,high,low,close,volume,ticker,ma5,ma20,ma60,macd,macd_signal,macd_hist,rsi14,bb_width,bb_pct,atr14,ret_lag1,ret_lag2,ret_lag3,ret_lag5,ret_lag10,ret_lag20,vol_ratio,pct_from_52w_high,stock_id,static_cap,sbv_rate,cal_day_of_week,cal_month,cal_day_of_month,cal_is_month_end,cal_is_qtr_end,cal_is_tet,cal_is_tet_pre,cal_rate_month,VNINDEX_close,usd_vnd,gold_vnd_per_gram,cross_HDB_lag1,cross_HDB_lag2,cross_TCB_lag1,cross_TCB_lag2,cross_TPB_lag1,cross_TPB_lag2,split
5/12/2020,5831,6219,5754,6219,1022354,TPB,5766.1983,5562.2567,6050.786,-9.4769,-107.4969,98.02,69.2308,0.1467,1.3048,184.9986,0.067,0.1023,0.1023,0.1303,0.1247,0.1533,0.4266,-0.2137,2,0,5.5,1,5,12,0,0,0,0,0,830,23399,1282211,4586.5381,4556.0293,9245.4297,8650.4268,5815.8271,5614.2114,train
5/13/2020,6235,6653,6157,6653,1003263,TPB,5983.3226,5625.0676,6048.9767,69.7803,-72.0415,141.8218,93.8144,0.2234,1.3183,193.8608,0.0675,0.1345,0.1698,0.1781,0.2035,0.2093,0.4151,-0.1588,2,0,5,2,5,13,0,0,0,0,0,840,23334,1285776,4617.0474,4586.5381,9428.5078,9245.4297,6219.0571,5815.8271,train
5/14/2020,6979,6979,6653,6777,1887029,TPB,6215.9556,5694.8575,6049.2352,140.9786,-29.4375,170.4161,93.6842,0.2812,1.1759,201.6153,0.0185,0.086,0.153,0.1883,0.222,0.2306,0.8558,-0.1431,2,0,5,3,5,14,0,0,0,0,0,830,23334,1303931,4820.4414,4617.0474,9428.5078,9428.5078,6653.3057,6219.0571,train
5/15/2020,6545,6777,6452,6777,979223,TPB,6448.5886,5749.914,6049.4936,195.1542,15.4809,179.6733,93.6842,0.3254,1.0491,209.3697,0,0.0185,0.086,0.1883,0.2277,0.1773,0.9528,-0.1431,2,0,5,4,5,15,0,0,0,0,0,830,23334,1315409,4678.0654,4820.4414,9382.7393,9428.5078,6777.3765,6653.3057,train
5/18/2020,6514,6762,6483,6669,920154,TPB,6619.1861,5801.8687,6050.5276,226.7152,57.7277,168.9875,87.2549,0.3513,0.9254,222.663,-0.0161,-0.0161,0.0023,0.1369,0.2116,0.1694,0.8655,-0.1569,2,0,5,0,5,18,0,0,0,0,0,830,23334,1299205,4647.5562,4678.0654,9268.3154,9382.7393,6777.3765,6777.3765,train
5/19/2020,6793,6855,6669,6824,899268,TPB,6740.1554,5856.1498,6053.6293,261.2306,98.4283,162.8023,91.6667,0.3811,0.9336,227.0941,0.023,0.0068,0.0068,0.0928,0.2231,0.1733,0.8262,-0.1373,2,0,5,1,5,19,0,0,0,0,0,840,23334,1308507,4718.7441,4647.5562,9451.3926,9268.3154,6668.8149,6777.3765,train
5/20/2020,6824,6824,6700,6808,394512,TPB,6771.1731,5912.7572,6056.9896,284.0584,135.5543,148.5041,90.8257,0.4025,0.8764,224.8785,-0.0023,0.0207,0.0046,0.023,0.2012,0.1819,0.362,-0.1392,2,0,5,2,5,20,0,0,0,0,0,850,23334,1313309,4789.9321,4718.7441,9748.8936,9451.3926,6823.9033,6668.8149,train
5/21/2020,6793,6824,6700,6762,467262,TPB,6768.0714,5984.098,6065.0025,294.9948,167.4424,127.5524,90,0.406,0.8201,223.7708,-0.0069,-0.0091,0.0139,-0.0023,0.186,0.237,0.4284,-0.1451,2,0,5,3,5,21,0,0,0,0,0,850,23334,1290728,4769.5933,4789.9321,9634.4707,9748.8936,6808.3945,6823.9033,train
5/22/2020,6808,6824,6514,6514,482132,TPB,6715.3413,6035.2772,6065.261,280.4067,190.0353,90.3714,78.5714,0.4021,0.6971,238.1718,-0.0374,-0.0442,-0.0465,-0.0397,0.1486,0.171,0.446,-0.1765,2,0,5,4,5,22,0,0,0,0,0,860,23334,1301306,5095.0234,4769.5933,10069.2812,9634.4707,6761.8677,6808.3945,train
5/25/2020,6514,6607,6452,6514,919749,TPB,6684.3235,6086.4565,6066.5534,265.7817,205.1846,60.5971,77.8689,0.3953,0.6776,244.8185,0,-0.0374,-0.0442,-0.0235,0.1133,0.171,0.9605,-0.1765,2,0,5,0,5,25,0,0,0,0,0,850,23334,1301306,4861.1206,5095.0234,9634.4707,10069.2812,6513.7261,6761.8677,train
5/26/2020,6514,6545,6421,6545,18623733,TPB,6628.4916,6139.1867,6064.7441,253.7689,214.9014,38.8674,76.9231,0.3861,0.6711,244.8185,0.0048,0.0048,-0.0326,-0.0418,0.051,0.1757,9.8862,-0.1725,2,0,5,1,5,26,0,0,0,0,0,860,23334,1278949,4901.7993,4861.1206,9634.4707,9634.4707,6513.7261,6513.7261,train
5/27/2020,6638,6669,6483,6483,216751,TPB,6563.3543,6191.9168,6062.1592,236.5164,219.2244,17.292,73.7288,0.3699,0.627,252.5729,-0.0095,-0.0048,-0.0048,-0.049,-0.026,0.1775,0.1147,-0.1804,2,0,5,2,5,27,0,0,0,0,0,870,23312,1281866,4952.6475,4901.7993,9680.2402,9634.4707,6544.7437,6513.7261,train
5/28/2020,6514,6653,6390,6405,255225,TPB,6492.0135,6240.7698,6058.5405,214.1183,218.2032,-4.0849,70.7317,0.3493,0.5754,261.4351,-0.012,-0.0216,-0.0168,-0.0542,-0.0565,0.1655,0.1345,-0.1902,2,0,5,3,5,28,0,0,0,0,0,860,23312,1284114,4820.4414,4952.6475,9565.8174,9680.2402,6482.708,6544.7437,train
5/29/2020,6390,6452,6359,6405,356733,TPB,6470.301,6291.1736,6054.6633,194.1299,213.3885,-19.2587,67.2727,0.3232,0.5561,248.1418,0,-0.012,-0.0216,-0.0168,-0.0565,0.1712,0.1874,-0.1902,2,0,5,4,5,29,0,0,0,0,0,860,23309,1301635,4820.4414,4820.4414,9565.8174,9565.8174,6405.1636,6482.708,train
6/1/2020,6452,6638,6452,6607,435181,TPB,6488.9115,6351.6581,6051.5615,192.3404,209.1789,-16.8385,62.8866,0.2938,0.6367,231.5251,0.031,0.031,0.019,0.0142,-0.0093,0.2022,0.2273,-0.1647,2,0,5,0,6,1,0,0,0,0,1,860,23280,1300689,4922.1387,4820.4414,9474.2783,9565.8174,6405.1636,6405.1636,train
6/2/2020,6607,6669,6514,6514,363097,TPB,6482.708,6404.3883,6046.3919,181.3234,203.6078,-22.2844,44,0.2607,0.5655,207.1541,-0.0142,0.0168,0.0168,-0.0048,-0.0465,0.1766,0.2369,-0.1765,2,0,5,1,6,2,0,0,0,0,1,880,23264,1290371,5074.6846,4922.1387,9748.8936,9474.2783,6606.7788,6405.1636,train
6/3/2020,6514,6855,6514,6808,1581149,TPB,6547.8453,6466.4238,6046.1334,194.1318,201.7126,-7.5808,51.1628,0.233,0.727,208.2619,0.0442,0.0301,0.0611,0.049,0,0.2012,0.9901,-0.1392,2,0,5,2,6,3,0,0,0,0,1,870,23264,1269877,5420.4546,5074.6846,9680.2402,9748.8936,6513.7261,6606.7788,train
6/4/2020,6824,6855,6793,6824,906095,TPB,6631.5933,6526.9084,6053.8878,203.1918,202.0085,1.1833,51.7241,0.2,0.7275,189.4297,0.0023,0.0465,0.0323,0.0633,0.0091,0.1951,0.5559,-0.1373,2,0,5,3,6,4,0,0,0,0,1,880,23264,1285659,5796.7334,5420.4546,9771.7793,9680.2402,6808.3945,6513.7261,train
6/5/2020,6793,6855,6762,6808,936037,TPB,6712.2395,6586.6176,6058.799,206.7373,202.9542,3.7831,55.5556,0.1525,0.7207,175.0286,-0.0023,0,0.0442,0.0611,0.0442,0.1929,0.5665,-0.1392,2,0,5,4,6,5,0,0,0,0,1,880,23264,1253721,5654.3574,5796.7334,9703.125,9771.7793,6823.9033,6808.3945,train
6/8/2020,6731,6824,6731,6762,384705,TPB,6743.2572,6633.9196,6062.9347,203.4476,203.0529,0.3947,47.2973,0.1063,0.6814,168.382,-0.0069,-0.0091,-0.0069,0.0232,0.0374,0.1507,0.2329,-0.1451,2,0,5,0,6,8,0,0,0,0,1,890,23264,1270251,5593.3394,5654.3574,9817.5488,9703.125,6808.3945,6823.9033,train
6/9/2020,6762,6762,6669,6715,123777,TPB,6783.5803,6658.7338,6069.9137,194.8402,201.4103,-6.5702,46.0526,0.0886,0.596,166.1664,-0.0069,-0.0138,-0.016,0.0305,0.0257,0.0768,0.077,-0.151,2,0,5,1,6,9,0,0,0,0,1,900,23264,1282517,5573,5593.3394,9931.9717,9817.5488,6761.8677,6808.3945,train
6/10/2020,6715,6824,6715,6824,3722198,TPB,6786.682,6667.2637,6082.0623,194.5363,200.0355,-5.4992,52.5,0.0912,0.7577,165.0587,0.016,0.0091,0.0023,0.0023,0.0513,0.0253,2.1359,-0.1373,2,0,5,2,6,10,0,0,0,0,1,900,23264,1281470,5705.2061,5573,9863.3184,9931.9717,6715.3413,6761.8677,train
6/11/2020,6824,6870,6390,6390,365958,TPB,6699.8323,6647.8776,6082.8377,157.4404,191.5165,-34.0761,45.6522,0.0972,0.1005,177.2442,-0.0658,-0.0497,-0.0566,-0.0658,-0.0024,-0.0589,0.2196,-0.189,2,0,5,3,6,11,0,0,0,0,1,900,23264,1295457,5695.0366,5705.2061,10000.626,9863.3184,6823.9033,6715.3413,train
6/12/2020,5986,6514,5986,6514,431972,TPB,6640.8986,6634.6951,6082.8377,136.4798,180.5092,-44.0293,50,0.0972,0.3124,203.8308,0.0192,-0.0465,-0.0305,-0.0442,0.0168,-0.0397,0.2635,-0.1732,2,0,5,4,6,12,0,0,0,0,1,870,23264,1293438,5532.3208,5695.0366,9565.8174,10000.626,6389.6548,6823.9033,train
6/15/2020,6514,6514,6297,6297,239082,TPB,6547.8454,6616.0844,6077.6681,101.182,164.6437,-63.4618,42.8571,0.1074,0.0506,210.4775,-0.0339,-0.0147,-0.0804,-0.0713,-0.0481,-0.0574,0.1489,-0.1847,2,0,5,0,6,15,0,0,0,0,1,860,23264,1286706,5471.3027,5532.3208,9680.2402,9565.8174,6513.7261,6389.6548,train
6/16/2020,6297,6514,6297,6514,196298,TPB,6507.5224,6600.5756,6076.1172,89.6943,149.6538,-59.9595,50.8197,0.1043,0.3738,212.6931,0.0339,0,0.0192,-0.0305,0,-0.0465,0.125,-0.1429,2,0,5,1,6,16,0,0,0,0,1,830,23264,1293662,5552.6606,5471.3027,9199.6611,9680.2402,6296.6016,6513.7261,train
6/17/2020,6514,6514,6374,6374,56984,TPB,6417.571,6578.8632,6069.1382,68.5374,133.4305,-64.8932,49.2064,0.1045,0.2022,203.8309,-0.0217,0.0122,-0.0217,-0.0682,-0.0659,-0.0659,0.0367,-0.1292,2,0,5,2,6,17,0,0,0,0,1,860,23264,1293363,5552.6606,5552.6606,9428.5078,9199.6611,6513.7261,6296.6016,train
6/18/2020,6328,6421,6328,6405,58257,TPB,6420.6728,6561.028,6065.778,53.6546,117.4754,-63.8207,50,0.1039,0.2713,203.8309,0.0049,-0.0168,0.0171,0.0024,-0.0633,-0.0542,0.038,-0.125,2,0,5,3,6,18,0,0,0,0,1,850,23264,1290072,5461.1328,5552.6606,9291.2002,9428.5078,6374.1465,6513.7261,train
6/19/2020,6421,6514,6343,6514,237492,TPB,6420.6728,6561.028,6060.8669,50.0432,103.9889,-53.9458,47.541,0.1039,0.4306,199.3998,0.0168,0.0217,0,0,-0.0442,0,0.1562,-0.1102,2,0,5,4,6,19,0,0,0,0,1,860,23264,1305854,5400.1147,5461.1328,9245.4297,9291.2002,6405.1636,6374.1465,train
6/22/2020,6514,6607,6359,6498,1222100,TPB,6460.9959,6560.2525,6055.9557,45.4062,92.2724,-46.8662,49.5727,0.104,0.4091,206.0465,-0.0024,0.0144,0.0193,0.0315,-0.0398,-0.0024,0.7958,-0.1123,2,0,5,0,6,22,0,0,0,0,1,870,23264,1313931,5450.9634,5400.1147,9382.7393,9245.4297,6513.7261,6405.1636,train
6/23/2020,6638,6638,6436,6607,6746173,TPB,6479.6064,6563.3543,6060.0914,49.916,83.8011,-33.8851,43.8095,0.1042,0.5635,196.0765,0.0166,0.0142,0.031,0.0142,-0.0163,0.0094,7.1633,-0.0897,2,0,5,1,6,23,0,0,0,0,1,870,23264,1325450,5389.9453,5450.9634,9497.1621,9382.7393,6498.2173,6513.7261,train
6/24/2020,6483,6607,6483,6591,3322565,TPB,6523.0312,6568.7824,6067.8459,51.6433,77.3695,-25.7262,42.8571,0.1035,0.5331,200.5076,-0.0024,0.0142,0.0118,0.0335,-0.0347,0.0166,3.0286,-0.0919,2,0,5,2,6,24,0,0,0,0,1,870,23264,1320738,5389.9453,5389.9453,9451.3926,9497.1621,6606.7788,6498.2173,train
6/25/2020,6467,6545,6390,6514,3688295,TPB,6544.7438,6574.2105,6081.2869,46.2223,71.1401,-24.9178,41.2844,0.1011,0.409,208.262,-0.0118,-0.0142,0.0024,0.0168,0.0192,0.0168,2.9071,-0.1026,2,0,5,3,6,25,0,0,0,0,1,860,23264,1317970,5339.0967,5389.9453,9382.7393,9451.3926,6591.2705,6606.7788,train
6/26/2020,6421,6560,6421,6560,3065598,TPB,6554.049,6581.965,6101.9654,45.1597,65.944,-20.7843,44.0367,0.0981,0.4664,211.5853,0.0071,-0.0047,-0.0071,0.0071,0.0071,0.0239,2.1832,-0.0962,2,0,5,4,6,26,0,0,0,0,1,850,23264,1325749,5227.2295,5339.0967,9245.4297,9382.7393,6513.7261,6591.2705,train
6/29/2020,6514,6514,6297,6467,2286694,TPB,6547.8454,6574.986,6126.0041,36.3896,60.0331,-23.6436,42.8571,0.0993,0.3349,223.7709,-0.0143,-0.0072,-0.019,-0.0048,0.0267,-0.0214,1.5278,-0.109,2,0,5,0,6,29,0,0,0,0,1,850,23210,1324388,5156.0415,5227.2295,9314.085,9245.4297,6560.2524,6513.7261,train
6/30/2020,6467,6467,6390,6390,2995219,TPB,6504.4206,6568.7824,6145.9072,22.9178,52.6101,-29.6923,37.2727,0.1023,0.2334,221.5554,-0.0121,-0.0263,-0.0192,-0.0334,-0.0192,-0.0192,1.8394,-0.1197,2,0,5,1,6,30,1,1,0,0,1,830,23264,1341082,5023.8354,5156.0415,8993.6982,9314.085,6467.1992,6560.2524,train
7/1/2020,6390,6483,6359,6467,66557,TPB,6479.6063,6551.7227,6163.4839,18.2877,45.7456,-27.4579,52.8736,0.0974,0.3675,196.0765,0.0121,0,-0.0143,-0.019,0.0145,-0.0514,0.0429,-0.109,2,0,5,2,7,1,0,0,0,0,0,830,23264,1326273,5044.1753,5023.8354,8947.9287,8993.6982,6389.6548,6467.1992,train
7/2/2020,6359,6467,6359,6452,96728,TPB,6467.1992,6533.112,6180.5437,13.2145,39.2394,-26.0248,47.5,0.0902,0.3618,166.1666,-0.0024,0.0097,-0.0024,-0.0096,0.0072,-0.0561,0.064,-0.1111,2,0,5,3,7,2,0,0,0,0,0,840,23264,1334351,4993.3267,5044.1753,9062.3525,8947.9287,6467.1992,6389.6548,train
7/3/2020,6452,6452,6390,6390,65747,TPB,6433.0797,6512.175,6198.6373,4.1405,32.2196,-28.0791,54.2857,0.0832,0.2737,155.0888,-0.0097,-0.0121,0,-0.0263,-0.0192,-0.0635,0.0448,-0.1197,2,0,5,4,7,3,0,0,0,0,0,840,23202,1334351,5023.8354,4993.3267,9039.4678,9062.3525,6451.6904,6467.1992,train
7/6/2020,6436,6483,6405,6483,159444,TPB,6436.1814,6498.217,6216.731,4.4071,26.6571,-22.25,48.3871,0.0751,0.4682,146.2265,0.0145,0.0048,0.0024,0.0024,-0.0024,-0.0422,0.1094,-0.1068,2,0,5,0,7,6,0,0,0,0,0,850,23199,1333979,5288.2485,5023.8354,9062.3525,9039.4678,6389.6548,6451.6904,train
7/7/2020,6514,6607,6498,6498,246922,TPB,6457.8939,6487.3608,6236.1171,5.803,22.4863,-16.6833,57.4074,0.0683,0.5245,145.1188,0.0024,0.0168,0.0072,0.0168,-0.0166,-0.0329,0.1687,-0.1047,2,0,5,1,7,7,0,0,0,0,0,860,23201,1345805,5288.2485,5288.2485,9268.3154,9062.3525,6482.708,6389.6548,train
7/8/2020,6498,6731,6498,6638,229190,TPB,6492.0135,6478.0555,6256.7956,17.9651,21.582,-3.617,62.2951,0.0532,0.9636,155.0888,0.0213,0.0236,0.0381,0.026,0.007,-0.0277,0.1778,-0.0855,2,0,5,2,7,8,0,0,0,0,0,860,23180,1353008,5288.2485,5288.2485,9268.3154,9268.3154,6498.2173,6482.708,train
7/9/2020,6669,6917,6669,6808,621825,TPB,6563.3543,6498.9925,6280.5759,40.8979,25.4452,15.4527,64.6154,0.0682,1.1977,162.8432,0.0254,0.0466,0.049,0.0538,0.0442,0.0635,0.4777,-0.062,2,0,5,3,7,9,0,0,0,0,0,860,23188,1341323,5298.4175,5288.2485,9199.6611,9268.3154,6637.7969,6498.2173,train
7/10/2020,6669,6808,6669,6731,195490,TPB,6631.5934,6509.8487,6298.1526,52.2133,30.7988,21.4145,60.8696,0.0752,0.9513,155.0888,-0.0115,0.0139,0.0352,0.052,0.0257,0.0328,0.1516,-0.0726,2,0,5,4,7,10,0,0,0,0,0,880,23184,1340347,5532.3208,5298.4175,9588.7012,9199.6611,6808.3945,6637.7969,train
7/13/2020,6762,6948,6669,6762,240296,TPB,6687.4253,6533.112,6317.0217,62.958,37.2307,25.7273,57.8125,0.0759,0.9614,160.6277,0.0046,-0.0069,0.0185,0.0422,0.0446,0.0713,0.1863,-0.0684,2,0,5,0,7,13,0,0,0,0,0,870,22824.2598,1328942,5420.4546,5532.3208,9359.8535,9588.7012,6730.8501,6808.3945,train
7/14/2020,6762,6762,6653,6731,99593,TPB,6733.9519,6543.9682,6333.5645,68.1843,43.4214,24.7629,56.9231,0.0803,0.8554,159.5199,-0.0046,0,-0.0115,0.0352,0.052,0.0328,0.0775,-0.0726,2,0,5,1,7,14,0,0,0,0,0,870,23179,1349298,5420.4546,5420.4546,9291.2002,9359.8535,6761.8677,6730.8501,train
7/15/2020,6746,6777,6700,6715,65893,TPB,6749.4607,6561.028,6350.8828,70.2649,48.7901,21.4748,60.6557,0.0795,0.7959,150.6577,-0.0023,-0.0069,-0.0023,0.0116,0.0377,0.0521,0.0513,-0.0748,2,0,5,2,7,15,0,0,0,0,0,870,23181,1350011,5430.624,5420.4546,9199.6611,9291.2002,6730.8501,6761.8677,train
7/16/2020,6715,6886,6653,6855,336801,TPB,6758.7661,6583.5158,6376.2139,82.2288,55.4778,26.7509,64.1791,0.0854,0.983,157.3044,0.0206,0.0183,0.0137,0.0068,0.0606,0.0679,0.2592,-0.0556,2,0,5,3,7,16,0,0,0,0,0,870,23183,1340661,5461.1328,5430.624,9428.5078,9199.6611,6715.3413,6730.8501,train
7/17/2020,6777,6855,6777,6824,182618,TPB,6777.3768,6599.0247,6398.4433,88.1907,62.0204,26.1703,68.254,0.0905,0.8767,144.0111,-0.0045,0.016,0.0137,0.0137,0.0658,0.0465,0.1408,-0.0538,2,0,5,4,7,17,0,0,0,0,0,880,23184,1347875,5532.3208,5461.1328,9611.5859,9428.5078,6854.9214,6715.3413,train
7/20/2020,6824,6824,6777,6777,88949,TPB,6780.4785,6612.9827,6419.8972,88.1452,67.2454,20.8999,70.4918,0.0921,0.7698,141.7955,-0.0068,-0.0114,0.0092,0.0023,0.0445,0.0421,0.0717,-0.0602,2,0,5,0,7,20,0,0,0,0,0,870,23191,1353949,5481.4727,5532.3208,9428.5078,9611.5859,6823.9033,6854.9214,train
7/21/2020,6777,6777,6622,6669,207261,TPB,6768.0715,6616.0845,6439.5418,78.4449,69.4853,8.9596,60.3175,0.0924,0.5863,144.011,-0.0161,-0.023,-0.0275,-0.0093,0.0259,0.0093,0.227,-0.0753,2,0,5,1,7,21,0,0,0,0,0,860,23188,1373529,5440.7935,5481.4727,9382.7393,9428.5078,6777.3765,6823.9033,train
7/22/2020,6762,6762,6545,6669,171712,TPB,6758.7662,6619.9617,6460.2203,69.951,69.5784,0.3725,61.2903,0.0925,0.5798,151.7655,0,-0.0161,-0.023,-0.007,0.0047,0.0117,0.2273,-0.0753,2,0,5,2,7,22,0,0,0,0,0,860,23180,1389227,5400.1147,5440.7935,9382.7393,9382.7393,6668.8149,6777.3765,train
7/23/2020,6700,6700,6514,6638,194647,TPB,6715.3413,6626.1652,6480.3818,60.0246,67.6677,-7.643,63.3333,0.0912,0.5192,160.6277,-0.0047,-0.0047,-0.0208,-0.0322,-0.0254,0.0189,0.3351,-0.0796,2,0,5,3,7,23,0,0,0,0,0,860,23184,1408102,5349.2666,5400.1147,9268.3154,9382.7393,6668.8149,6668.8149,train
7/24/2020,6576,6762,6359,6421,448632,TPB,6634.6952,6619.1863,6497.4416,34.2431,60.9828,-26.7396,47.0588,0.0951,0.1847,182.7832,-0.0333,-0.0379,-0.0379,-0.0609,-0.0472,-0.0215,0.9969,-0.1097,2,0,5,4,7,24,0,0,0,0,0,860,23180,1413970,5410.2847,5349.2666,9291.2002,9268.3154,6637.7969,6668.8149,train
7/27/2020,6017,6328,6017,6048,292975,TPB,6488.9119,6598.2493,6508.2978,-16.0385,45.5785,-61.617,34.0659,0.1216,-0.1852,202.7232,-0.0597,-0.093,-0.0976,-0.1138,-0.1115,-0.0669,0.8363,-0.1613,2,0,5,0,7,27,0,0,0,0,0,830,23175,1438775,5145.8726,5410.2847,8925.0439,9291.2002,6420.6729,6637.7969,train
7/28/2020,6048,6467,6048,6467,611641,TPB,6448.5888,6602.1265,6525.0991,-21.8465,32.0935,-53.94,44.9541,0.1194,0.3288,216.0165,0.0669,0.0072,-0.026,-0.0307,-0.04,0.0121,2.6461,-0.1032,2,0,5,1,7,28,0,0,0,0,0,790,23181,1449357,4789.9321,5145.8726,8307.1572,8925.0439,6048.46,6420.6729,train
7/29/2020,6266,6359,6110,6297,651534,TPB,6374.1461,6593.5966,6537.2477,-39.7568,17.7234,-57.4803,34.8624,0.1254,0.1408,221.5554,-0.0267,0.0402,-0.0195,-0.0574,-0.0644,-0.0267,2.5021,-0.1269,2,0,5,2,7,29,0,0,0,0,0,810,23170,1455225,4881.4595,4789.9321,8581.7734,8307.1572,6467.1992,6048.46,train
7/30/2020,6204,6359,6204,6359,48795,TPB,6318.3142,6588.944,6549.6548,-48.3874,4.5013,-52.8887,38.8889,0.1281,0.2272,222.6631,0.0098,-0.0169,0.05,-0.043,-0.0752,-0.0145,0.1891,-0.1183,2,0,5,3,7,30,0,0,0,0,0,790,23175,1447194,4840.7812,4881.4595,8307.1572,8581.7734,6296.6016,6467.1992,train
7/31/2020,6142,6390,6142,6390,101793,TPB,6312.1105,6588.944,6562.5789,-52.1235,-6.8237,-45.2998,38.8889,0.1281,0.2639,220.4476,0.0049,0.0147,-0.0121,-0.0048,-0.0658,0,0.3918,-0.114,2,0,5,4,7,31,1,0,0,0,0,800,23175,1462469,4901.7993,4840.7812,8513.1191,8307.1572,6358.6372,6296.6016,train
8/3/2020,6421,6421,6390,6405,67395,TPB,6383.4513,6585.0667,6572.4011,-53.2194,-16.1028,-37.1166,40.1869,0.1299,0.2896,214.9087,0.0024,0.0073,0.0171,0.0573,-0.0565,-0.012,0.2641,-0.1118,2,0,5,0,8,3,0,0,0,0,0,800,23170,1464537,4871.29,4901.7993,8307.1572,8513.1191,6389.6548,6358.6372,train
8/4/2020,6514,6669,6405,6483,217559,TPB,6386.553,6584.2913,6576.7953,-47.2857,-22.3394,-24.9463,43.2432,0.1301,0.3814,228.202,0.012,0.0145,0.0193,0.0024,-0.0283,-0.0024,0.8574,-0.1011,2,0,5,1,8,4,0,0,0,0,0,810,23170,1490758,4962.8174,4871.29,8513.1191,8307.1572,6405.1636,6389.6548,train
8/5/2020,6669,6669,6452,6514,76365,TPB,6429.9779,6578.0877,6574.469,-39.6235,-25.7962,-13.8273,39.4231,0.1303,0.4249,227.0942,0.0048,0.0168,0.0192,0.0339,-0.0235,-0.0189,0.3103,-0.0968,2,0,5,2,8,5,0,0,0,0,0,830,23175,1513358,5013.666,4962.8174,8627.543,8513.1191,6482.708,6405.1636,train
8/6/2020,6514,6514,6436,6514,150303,TPB,6460.9957,6563.3543,6570.0748,-33.1688,-27.2707,-5.8981,40.1961,0.1266,0.4403,227.0942,0,0.0048,0.0168,0.0241,-0.0189,-0.0442,0.6755,-0.0968,2,0,5,3,8,6,0,0,0,0,0,840,23174,1528492,5186.5513,5013.666,8902.1592,8627.543,6513.7261,6482.708,train
8/7/2020,6576,6576,6452,6483,64506,TPB,6479.6063,6550.9472,6565.1637,-30.2082,-27.8582,-2.3499,40.5941,0.1249,0.4166,232.6331,-0.0048,-0.0048,0,0.0145,0.0096,-0.0376,0.2987,-0.1011,2,0,5,4,8,7,0,0,0,0,0,840,23173,1497582,5288.2485,5186.5513,8787.7363,8902.1592,6513.7261,6513.7261,train
8/10/2020,6483,6545,6483,6514,183975,TPB,6501.3188,6538.5401,6562.5789,-25.0699,-27.3006,2.2307,44.7917,0.1214,0.4687,225.9865,0.0048,0,0,0.0168,0.0741,-0.0374,0.8631,-0.0968,2,0,5,0,8,10,0,0,0,0,0,840,22903.8457,1490718,5298.4175,5288.2485,8764.8506,8787.7363,6482.708,6513.7261,train
8/11/2020,6545,6545,6483,6545,109920,TPB,6513.726,6529.2348,6557.9262,-18.2842,-25.4973,7.2131,45.9184,0.1184,0.5201,214.9087,0.0048,0.0095,0.0048,0.0095,0.0119,-0.028,0.5145,-0.0925,2,0,5,1,8,11,0,0,0,0,0,840,23170,1439656,5389.9453,5298.4175,8879.2754,8764.8506,6513.7261,6482.708,train
8/12/2020,6545,6576,6514,6545,120478,TPB,6519.9295,6520.7049,6553.532,-12.7593,-22.9497,10.1904,46.875,0.1156,0.5319,206.0464,0,0.0048,0.0095,0.0048,0.0387,-0.0257,0.5568,-0.0925,2,0,5,2,8,12,0,0,0,0,0,840,23174,1441618,5430.624,5389.9453,8902.1592,8879.2754,6544.7437,6513.7261,train
8/13/2020,6607,6622,6560,6622,152879,TPB,6541.6418,6509.0732,6551.2057,-2.0995,-18.7796,16.6801,57.4712,0.1064,0.6634,182.7831,0.0118,0.0118,0.0165,0.0165,0.0406,-0.0345,0.7378,-0.0817,2,0,5,3,8,13,0,0,0,0,0,850,23175,1457923,5461.1328,5430.624,8993.6982,8902.1592,6544.7437,6544.7437,train
8/14/2020,6545,6638,6529,6529,75757,TPB,6550.9472,6494.3398,6551.4642,-1.1469,-15.2531,14.1062,72.4638,0.0966,0.5556,161.7354,-0.0142,-0.0024,-0.0024,0.0072,0.0216,-0.0441,0.3753,-0.0946,2,0,5,4,8,14,0,0,0,0,0,860,23174,1443183,5511.9814,5461.1328,9062.3525,8993.6982,6622.2876,6544.7437,train
8/17/2020,6452,6545,6452,6529,89903,TPB,6554.0489,6481.9327,6551.7226,-0.3875,-12.28,11.8925,54.7619,0.0879,0.5831,138.472,0,-0.0142,-0.0024,0.0024,0.0192,-0.0373,0.4453,-0.0946,2,0,5,0,8,17,0,0,0,0,0,850,23174,1478946,5573,5511.9814,9062.3525,9062.3525,6529.2349,6622.2876,train
8/18/2020,6607,6607,6467,6545,6848778,TPB,6554.0489,6475.7292,6551.7226,1.4491,-9.5342,10.9833,75,0.0842,0.6265,122.9631,0.0024,0.0024,-0.0118,0,0.0095,-0.0188,12.826,-0.0925,2,0,5,1,8,18,0,0,0,0,0,850,23174,1489675,5613.6787,5573,9199.6611,9062.3525,6529.2349,6529.2349,train
8/19/2020,6607,6607,6483,6560,188489,TPB,6557.1507,6470.301,6553.015,4.1087,-6.8056,10.9143,72.4138,0.0806,0.6726,120.7476,0.0024,0.0047,0.0047,0.0024,0.0071,-0.0164,0.3524,-0.0903,2,0,5,2,8,19,0,0,0,0,0,850,23174,1459351,5573,5613.6787,9176.7764,9199.6611,6544.7437,6529.2349,train
